step,time,control,f1_palm,f2_palm,f1_tip,f2_tip,t1_length,t2_length,palm_diff,tip_diff,tendon_diff,contacts
3890,3.89,1.0,-94.23853580246046,-93.33832364644663,-6.760718396179579e-09,-2.2212697545270867e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451979149091287e-08,1.7561510773311806e-05,0
3900,3.9,1.0,-94.23853580246046,-93.33832364644663,-6.760718660411455e-09,-2.221269721051782e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978550106366e-08,1.7561510773311806e-05,0
3910,3.91,1.0,-94.23853580246046,-93.33832364644663,-6.760719011650971e-09,-2.2212697254910702e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197824325973e-08,1.7561510773311806e-05,0
3920,3.92,1.0,-94.23853580246046,-93.33832364644663,-6.760719147530108e-09,-2.2212696543267958e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197739573785e-08,1.7561510773311806e-05,0
3930,3.93,1.0,-94.23853580246046,-93.33832364644663,-6.760719525216994e-09,-2.221269682352478e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977298307786e-08,1.7561510773311806e-05,0
3940,3.94,1.0,-94.23853580246046,-93.33832364644663,-6.760718210127653e-09,-2.221269757250041e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197936237276e-08,1.756151077328405e-05,0
3950,3.95,1.0,-94.23853580246046,-93.33832364644663,-6.760718577617946e-09,-2.2212697328960013e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978751342068e-08,1.756151077328405e-05,0
3960,3.96,1.0,-94.23853580246046,-93.33832364644663,-6.760718401881203e-09,-2.2212696951500483e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197854961928e-08,1.7561510773311806e-05,0
3970,3.97,1.0,-94.23853580246046,-93.33832364644663,-6.760718662573037e-09,-2.2212696901472156e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197823889912e-08,1.7561510773311806e-05,0
3980,3.98,1.0,-94.23853580246046,-93.33832364644663,-6.760719009881352e-09,-2.2212697167489768e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978157608418e-08,1.7561510773311806e-05,0
3990,3.99,1.0,-94.23853580246046,-93.33832364644663,-6.76071913535869e-09,-2.221269672677414e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977591415448e-08,1.7561510773311806e-05,0
4000,4.0,1.0,-94.23853580246046,-93.33832364644663,-6.760719414998808e-09,-2.2212697009014976e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977594016167e-08,1.7561510773311806e-05,0
4010,4.01,1.0,-94.23853580246046,-93.33832364644663,-6.760718132616956e-09,-2.22126971136028e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978980985842e-08,1.756151077328405e-05,0
4020,4.0200000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760718429561581e-09,-2.221269764963548e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979220073898e-08,1.756151077328405e-05,0
4030,4.03,1.0,-94.23853580246046,-93.33832364644663,-6.760718822212659e-09,-2.2212697416998358e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.54519785947857e-08,1.756151077328405e-05,0
4040,4.04,1.0,-94.23853580246046,-93.33832364644663,-6.7607185469773635e-09,-2.2212697118415813e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978571438448e-08,1.7561510773311806e-05,0
4050,4.05,1.0,-94.23853580246046,-93.33832364644663,-6.760718785684236e-09,-2.221269683038327e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978044699035e-08,1.7561510773311806e-05,0
4060,4.0600000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760719129553651e-09,-2.2212696634658634e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977505104984e-08,1.7561510773311806e-05,0
4070,4.07,1.0,-94.23853580246046,-93.33832364644663,-6.760719422833587e-09,-2.2212696789763456e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197736692987e-08,1.7561510773311806e-05,0
4080,4.08,1.0,-94.23853580246046,-93.33832364644663,-6.760718144718587e-09,-2.221269722500435e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979080285765e-08,1.756151077328405e-05,0
4090,4.09,1.0,-94.23853580246046,-93.33832364644663,-6.7607184524465245e-09,-2.2212697176379955e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197872393343e-08,1.756151077328405e-05,0
4100,4.1,1.0,-94.23853580246046,-93.33832364644663,-6.760718812252968e-09,-2.2212697609734256e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978797481286e-08,1.756151077328405e-05,0
4110,4.11,1.0,-94.23853580246046,-93.33832364644663,-6.760718559111559e-09,-2.2212697069080895e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978509969336e-08,1.7561510773311806e-05,0
4120,4.12,1.0,-94.23853580246046,-93.33832364644663,-6.7607188488080284e-09,-2.221269717278268e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197832397465e-08,1.7561510773311806e-05,0
4130,4.13,1.0,-94.23853580246046,-93.33832364644663,-6.760719039241232e-09,-2.2212696878208575e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197783896734e-08,1.7561510773311806e-05,0
4140,4.14,1.0,-94.23853580246046,-93.33832364644663,-6.760719373269606e-09,-2.2212696723432967e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977350163362e-08,1.7561510773311806e-05,0
4150,4.15,1.0,-94.23853580246046,-93.33832364644663,-6.760719703871618e-09,-2.2212696443876552e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451976740004935e-08,1.7561510773311806e-05,0
4160,4.16,1.0,-94.23853580246046,-93.33832364644663,-6.76071834740449e-09,-2.2212697303369288e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978955964797e-08,1.756151077328405e-05,0
4170,4.17,1.0,-94.23853580246046,-93.33832364644663,-6.760718656217709e-09,-2.2212697905907638e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197924968993e-08,1.756151077328405e-05,0
4180,4.18,1.0,-94.23853580246046,-93.33832364644663,-6.760718461248924e-09,-2.221269730619672e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978844947795e-08,1.7561510773311806e-05,0
4190,4.19,1.0,-94.23853580246046,-93.33832364644663,-6.760718827777398e-09,-2.2212697129926726e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197830214933e-08,1.7561510773311806e-05,0
4200,4.2,1.0,-94.23853580246046,-93.33832364644663,-6.76071900488392e-09,-2.2212696561781762e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977556897843e-08,1.7561510773311806e-05,0
4210,4.21,1.0,-94.23853580246046,-93.33832364644663,-6.760719264440317e-09,-2.221269696541001e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977700969693e-08,1.7561510773311806e-05,0
4220,4.22,1.0,-94.23853580246046,-93.33832364644663,-6.760719642850268e-09,-2.2212696654058805e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977011208536e-08,1.7561510773311806e-05,0
4230,4.23,1.0,-94.23853580246046,-93.33832364644663,-6.760718322697309e-09,-2.2212697514362515e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979191665207e-08,1.756151077328405e-05,0
4240,4.24,1.0,-94.23853580246046,-93.33832364644663,-6.76071865344192e-09,-2.2212697413379982e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978759938063e-08,1.756151077328405e-05,0
4250,4.25,1.0,-94.23853580246046,-93.33832364644663,-6.760718444235017e-09,-2.221269695070756e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978506472542e-08,1.7561510773311806e-05,0
4260,4.26,1.0,-94.23853580246046,-93.33832364644663,-6.760718785171415e-09,-2.2212697279013382e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978493841968e-08,1.7561510773311806e-05,0
4270,4.2700000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760718994911021e-09,-2.2212697145443383e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978150532364e-08,1.7561510773311806e-05,0
4280,4.28,1.0,-94.23853580246046,-93.33832364644663,-6.760719258594697e-09,-2.2212696655934778e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197739734008e-08,1.7561510773311806e-05,0
4290,4.29,1.0,-94.23853580246046,-93.33832364644663,-6.760717994816128e-09,-2.221269783164688e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197983683075e-08,1.756151077328405e-05,0
4300,4.3,1.0,-94.23853580246046,-93.33832364644663,-6.760718293381247e-09,-2.2212697695545768e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197940216452e-08,1.756151077328405e-05,0
4310,4.3100000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760718634366843e-09,-2.221269753501682e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197890064998e-08,1.756151077328405e-05,0
4320,4.32,1.0,-94.23853580246046,-93.33832364644663,-6.76071842132809e-09,-2.2212697141217893e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978719889802e-08,1.7561510773311806e-05,0
4330,4.33,1.0,-94.23853580246046,-93.33832364644663,-6.760718700430012e-09,-2.221269704436199e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978343931976e-08,1.7561510773311806e-05,0
4340,4.34,1.0,-94.23853580246046,-93.33832364644663,-6.760718953114848e-09,-2.2212696692602434e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977739487587e-08,1.7561510773311806e-05,0
4350,4.3500000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760719224821142e-09,-2.2212696591893184e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977367072042e-08,1.7561510773311806e-05,0
4360,4.36,1.0,-94.23853580246046,-93.33832364644663,-6.760719576471946e-09,-2.221269708399121e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977507519263e-08,1.7561510773311806e-05,0
4370,4.37,1.0,-94.23853580246046,-93.33832364644663,-6.760718221815205e-09,-2.2212697908800642e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979686985438e-08,1.756151077328405e-05,0
4380,4.38,1.0,-94.23853580246046,-93.33832364644663,-6.760718514216645e-09,-2.221269715912339e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978644906744e-08,1.756151077328405e-05,0
4390,4.39,1.0,-94.23853580246046,-93.33832364644663,-6.760718374861537e-09,-2.2212697370892128e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197899603059e-08,1.7561510773311806e-05,0
4400,4.4,1.0,-94.23853580246046,-93.33832364644663,-6.760718653929518e-09,-2.2212697253258475e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978599328956e-08,1.7561510773311806e-05,0
4410,4.41,1.0,-94.23853580246046,-93.33832364644663,-6.7607190159378496e-09,-2.22126970389762e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978023038348e-08,1.7561510773311806e-05,0
4420,4.42,1.0,-94.23853580246046,-93.33832364644663,-6.760719152060177e-09,-2.2212696813917292e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977661857113e-08,1.7561510773311806e-05,0
4430,4.43,1.0,-94.23853580246046,-93.33832364644663,-6.760719519301973e-09,-2.221269678765633e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977268354355e-08,1.7561510773311806e-05,0
4440,4.44,1.0,-94.23853580246046,-93.33832364644663,-6.760718189960664e-09,-2.2212697354471477e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979164510813e-08,1.756151077328405e-05,0
4450,4.45,1.0,-94.23853580246046,-93.33832364644663,-6.7607184976968344e-09,-2.2212697323019688e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978825322855e-08,1.756151077328405e-05,0
4460,4.46,1.0,-94.23853580246046,-93.33832364644663,-6.760718839121132e-09,-2.2212697037376488e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978198255355e-08,1.756151077328405e-05,0
4470,4.47,1.0,-94.23853580246046,-93.33832364644663,-6.760718571087923e-09,-2.221269749334822e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978922260297e-08,1.7561510773311806e-05,0
4480,4.48,1.0,-94.23853580246046,-93.33832364644663,-6.760718958924091e-09,-2.2212696984824996e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978025900906e-08,1.7561510773311806e-05,0
4490,4.49,1.0,-94.23853580246046,-93.33832364644663,-6.760719120417378e-09,-2.2212696515764077e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54519773953467e-08,1.7561510773311806e-05,0
4500,4.5,1.0,-94.23853580246046,-93.33832364644663,-6.7607194066418194e-09,-2.221269689604931e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197748940749e-08,1.7561510773311806e-05,0
4510,4.51,1.0,-94.23853580246046,-93.33832364644663,-6.760719730243921e-09,-2.221269662692278e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197689667886e-08,1.7561510773311806e-05,0
4520,4.5200000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.7607184585115335e-09,-2.2212697418483597e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978959972063e-08,1.756151077328405e-05,0
4530,4.53,1.0,-94.23853580246046,-93.33832364644663,-6.760718822082326e-09,-2.221269719930689e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978377224566e-08,1.756151077328405e-05,0
4540,4.54,1.0,-94.23853580246046,-93.33832364644663,-6.760718575475639e-09,-2.2212696899724512e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978324248872e-08,1.7561510773311806e-05,0
4550,4.55,1.0,-94.23853580246046,-93.33832364644663,-6.760718953069947e-09,-2.221269717878744e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978225717493e-08,1.7561510773311806e-05,0
4560,4.5600000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760719103831703e-09,-2.2212696702999042e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977599167338e-08,1.7561510773311806e-05,0
4570,4.57,1.0,-94.23853580246046,-93.33832364644663,-6.760719412373309e-09,-2.2212696982164875e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977569791567e-08,1.7561510773311806e-05,0
4580,4.58,1.0,-94.23853580246046,-93.33832364644663,-6.760719713448742e-09,-2.2212696132965992e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197641951725e-08,1.7561510773311806e-05,0
4590,4.59,1.0,-94.23853580246046,-93.33832364644663,-6.7607183537826114e-09,-2.2212697685242462e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197933145985e-08,1.756151077328405e-05,0
4600,4.6000000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.7607187576949955e-09,-2.2212697418071902e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978660376907e-08,1.756151077328405e-05,0
4610,4.61,1.0,-94.23853580246046,-93.33832364644663,-6.760718508392889e-09,-2.2212697114524097e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978606131206e-08,1.7561510773311806e-05,0
4620,4.62,1.0,-94.23853580246046,-93.33832364644663,-6.760718841724595e-09,-2.2212696971730306e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197813000571e-08,1.7561510773311806e-05,0
4630,4.63,1.0,-94.23853580246046,-93.33832364644663,-6.760719018171518e-09,-2.2212696648246094e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977630074578e-08,1.7561510773311806e-05,0
4640,4.64,1.0,-94.23853580246046,-93.33832364644663,-6.760719387858994e-09,-2.2212697165489305e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197777763031e-08,1.7561510773311806e-05,0
4650,4.65,1.0,-94.23853580246046,-93.33832364644663,-6.760719700593002e-09,-2.2212696972033617e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977271440616e-08,1.7561510773311806e-05,0
4660,4.66,1.0,-94.23853580246046,-93.33832364644663,-6.76071834491727e-09,-2.2212697201192236e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978856274968e-08,1.756151077328405e-05,0
4670,4.67,1.0,-94.23853580246046,-93.33832364644663,-6.760718752452435e-09,-2.2212697592585813e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197884013338e-08,1.756151077328405e-05,0
4680,4.68,1.0,-94.23853580246046,-93.33832364644663,-6.760718513650892e-09,-2.2212697047922187e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978534271297e-08,1.7561510773311806e-05,0
4690,4.69,1.0,-94.23853580246046,-93.33832364644663,-6.760718818387257e-09,-2.2212697141227555e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54519783228403e-08,1.7561510773311806e-05,0
4700,4.7,1.0,-94.23853580246046,-93.33832364644663,-6.760719005837623e-09,-2.221269683685891e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197783102129e-08,1.7561510773311806e-05,0
4710,4.71,1.0,-94.23853580246046,-93.33832364644663,-6.760719262477674e-09,-2.2212696766656122e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197750417845e-08,1.7561510773311806e-05,0
4720,4.72,1.0,-94.23853580246046,-93.33832364644663,-6.760718005520594e-09,-2.2212697715592004e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197971007141e-08,1.756151077328405e-05,0
4730,4.73,1.0,-94.23853580246046,-93.33832364644663,-6.760718311112765e-09,-2.2212697294762272e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978983649506e-08,1.756151077328405e-05,0
4740,4.74,1.0,-94.23853580246046,-93.33832364644663,-6.760718641438694e-09,-2.221269788895211e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979247513415e-08,1.756151077328405e-05,0
4750,4.75,1.0,-94.23853580246046,-93.33832364644663,-6.760718436190031e-09,-2.2212697276858586e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978840668555e-08,1.7561510773311806e-05,0
4760,4.76,1.0,-94.23853580246046,-93.33832364644663,-6.760718699357943e-09,-2.221269741906973e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978719711787e-08,1.7561510773311806e-05,0
4770,4.7700000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760719050145689e-09,-2.2212696961806912e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977911661225e-08,1.7561510773311806e-05,0
4780,4.78,1.0,-94.23853580246046,-93.33832364644663,-6.760719252997188e-09,-2.2212696940544135e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977687546948e-08,1.7561510773311806e-05,0
4790,4.79,1.0,-94.23853580246046,-93.33832364644663,-6.760719597489844e-09,-2.221269675617688e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977158687034e-08,1.7561510773311806e-05,0
4800,4.8,1.0,-94.23853580246046,-93.33832364644663,-6.760718242377767e-09,-2.221269753546634e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979293088575e-08,1.756151077328405e-05,0
4810,4.8100000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760718616617739e-09,-2.2212697405519142e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978788901405e-08,1.756151077328405e-05,0
4820,4.82,1.0,-94.23853580246046,-93.33832364644663,-6.7607184040042446e-09,-2.2212696935938846e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54519785319346e-08,1.7561510773311806e-05,0
4830,4.83,1.0,-94.23853580246046,-93.33832364644663,-6.7607186934631024e-09,-2.221269687960384e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978186140736e-08,1.7561510773311806e-05,0
4840,4.84,1.0,-94.23853580246046,-93.33832364644663,-6.760719040769963e-09,-2.221269715115146e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978110381497e-08,1.7561510773311806e-05,0
4850,4.8500000000000005,1.0,-94.23853580246046,-93.33832364644663,-6.760719225892693e-09,-2.2212696632185417e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977406292725e-08,1.7561510773311806e-05,0
4860,4.86,1.0,-94.23853580246046,-93.33832364644663,-6.760719559940497e-09,-2.2212696865114593e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977305174097e-08,1.7561510773311806e-05,0
4870,4.87,1.0,-94.23853580246046,-93.33832364644663,-6.760718197822027e-09,-2.2212697695875462e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979498053436e-08,1.756151077328405e-05,0
4880,4.88,1.0,-94.23853580246046,-93.33832364644663,-6.760718476690302e-09,-2.2212697622274367e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979145584064e-08,1.756151077328405e-05,0
4890,4.89,1.0,-94.23853580246046,-93.33832364644663,-6.760718348397173e-09,-2.2212697162864442e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978814467268e-08,1.7561510773311806e-05,0
4900,4.9,1.0,-94.23853580246046,-93.33832364644663,-6.760718652272055e-09,-2.2212697042446222e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978390174168e-08,1.7561510773311806e-05,0
4910,4.91,1.0,-94.23853580246046,-93.33832364644663,-6.760719021702956e-09,-2.2212697324672468e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978302969512e-08,1.7561510773311806e-05,0
4920,4.92,1.0,-94.23853580246046,-93.33832364644663,-6.7607191470890215e-09,-2.2212696602279264e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977455190243e-08,1.7561510773311806e-05,0
4930,4.93,1.0,-94.23853580246046,-93.33832364644663,-6.760719467374192e-09,-2.2212696461519494e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451976994145303e-08,1.7561510773311806e-05,0
4940,4.94,1.0,-94.23853580246046,-93.33832364644663,-6.760718203089029e-09,-2.2212697888913033e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979685824004e-08,1.756151077328405e-05,0
4950,4.95,1.0,-94.23853580246046,-93.33832364644663,-6.7607184892957276e-09,-2.2212697134072532e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978644776803e-08,1.756151077328405e-05,0
4960,4.96,1.0,-94.23853580246046,-93.33832364644663,-6.760718353280629e-09,-2.2212697335285155e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197898200453e-08,1.7561510773311806e-05,0
4970,4.97,1.0,-94.23853580246046,-93.33832364644663,-6.760718625442488e-09,-2.2212697239505204e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978614062717e-08,1.7561510773311806e-05,0
4980,4.98,1.0,-94.23853580246046,-93.33832364644663,-6.76071898411435e-09,-2.221269703423811e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978050123758e-08,1.7561510773311806e-05,0
4990,4.99,1.0,-94.23853580246046,-93.33832364644663,-6.7607191169735716e-09,-2.2212696800870854e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197768389728e-08,1.7561510773311806e-05,0
